"FIPS_N","ag","black","feemp","foreign","hisp","hsch","manu","povty","retail"
48493,2.910000086,1.210000038,51.70000076,3.279999971,36.52000046,34.02999878,8.770000458,9.640000343,11.93000031
48353,4.349999905,4.679999828,45.52000046,4.230000019,28.04000092,32.02999878,12.21000004,18.69000053,11.38000011
48101,16.95999908,9.869999886,45.27000046,3.569999933,18.90999985,30.62999916,2.480000019,14.31999969,10.89000034
48057,4.5,2.630000114,44.33000183,8.5,40.91999817,33.15000153,22.92000008,14.88000011,8.5
48397,0.400000006,3.24000001,57.59999847,7.809999943,11.06999969,22.88999939,13.89999962,4.309999943,11.75
48297,7.329999924,2.450000048,42.04000092,2.309999943,38.04999924,28.34000015,9,15.28999996,9.920000076
48345,21.37000084,3.50999999,46.31999969,3.299999952,12.13000011,33.63999939,7.340000153,15,13.72000027
48421,31.82999992,0.529999971,48.45999908,12.36999989,27.43000031,26.87999916,6.480000019,13.31000042,9.029999733
48357,16.59000015,0.129999995,51.72999954,16.12000084,31.79000092,27.44000053,2.119999886,10.81000042,11.84000015
48091,1.019999981,0.949999988,52.45000076,4.769999981,22.56999969,28.45000076,11.27999973,7.409999847,12.85999966
47051,2.059999943,5.489999771,49.72999954,1.419999957,1.580000043,35.54000092,25.93000031,11.52999973,11.93000031
47021,1,1.480000019,60,1.149999976,1.220000029,37.11999893,14.60000038,6.829999924,10.26000023
47029,1.49000001,1.99000001,46.11000061,0.75,1.049999952,38.11999893,28.34000015,19.95000076,10.52999973
47007,5.630000114,3.700000048,48.38999939,0.400000006,1.120000005,41.09999847,32.31999969,15.52000046,8.069999695
47155,0.810000002,0.560000002,55.15000153,1.639999986,1.24000001,36.38000107,11.42000008,9.800000191,15.77999973
47045,1.789999962,12.85999966,49.90999985,1.309999943,1.159999967,33.58000183,29.96999931,13.31999969,11.02999973
47061,4.769999981,0.140000001,39.90000153,0.689999998,0.980000019,35.49000168,29.76000023,23.70999908,10.19999981
47023,1.779999971,10.02999973,50.77999878,0.50999999,0.970000029,33.11999893,22.75,12.27000046,13.90999985
47173,1.169999957,0.100000001,46.43000031,0.25999999,0.790000021,35.54000092,23.47999954,15.97999954,10.55000019
47067,5.420000076,0.49000001,36.04999924,0.25,0.370000005,31.98999977,30.29000092,25.86000061,9.279999733
47131,2.599999905,9.850000381,48.5,1.340000033,1.899999976,41.34000015,32.75,10.76000023,12.40999985
47139,4.139999866,0.140000001,46.50999832,0.829999983,0.730000019,37.59999847,36.31999969,11.47000027,10.93999958
47167,1.429999948,19.89999962,55.02000046,0.839999974,1.210000038,36.70000076,18.84000015,9.119999886,12.18999958
47091,3.170000076,2.420000076,41.40000153,0.620000005,0.860000014,34.5,22.69000053,21.38999939,10.09000015
47107,2.200000048,4.480000019,48.09000015,1.309999943,1.799999952,36.15000153,35.50999832,12.31999969,10.76000023
47069,3.700000048,40.97000122,47.99000168,0.709999979,0.970000029,37.95999908,27.04999924,17.14999962,8.630000114
47081,2.089999914,4.53000021,45.16999817,0.790000021,1,37.38000107,22.54999924,12.65999985,12.5
47111,4.78000021,0.219999999,52.29000092,1.809999943,1.710000038,38.95999908,34.50999832,12.09000015,11.89000034
47105,1.970000029,1.139999986,50.20000076,1.809999943,2.289999962,33.22000122,22.71999931,9.25,12.65999985
47079,3.230000019,8.960000038,47.72000122,1,1,40.04999924,26.67000008,12.01000023,12.48999977
47071,2.859999895,3.690000057,44.99000168,0.689999998,1.019999981,39.02999878,28.87000084,16.10000038,11.51000023
47055,3.670000076,11.80000019,52,0.899999976,0.899999976,42.66999817,37.52999878,9.75,11.75
47179,1.25999999,3.819999933,52.31000137,1.870000005,1.379999995,29.03000069,17.48999977,12.77000046,13.89999962
47187,0.889999986,5.179999828,59.93000031,3.900000095,2.519999981,19.81999969,12.01000023,3.829999924,11.68999958
47141,1.25,1.710000038,53.31999969,3.420000076,3.029999971,32.08000183,23.05999947,16.53000069,11.73999977
47159,4.130000114,2.529999971,49.95000076,0.850000024,1.129999995,40.52000046,26.80999947,10.5,10.21000004
47115,0.819999993,4.139999866,44.77000046,0.5,0.730000019,34.33000183,29.5,11.81999969,11.27000046
47099,2.519999981,1.470000029,48.52000046,0.860000014,1,38.33000183,30.52000046,12.05000019,11.69999981
47125,0.790000021,19.18000031,53.90000153,4.380000114,5.159999847,30.45999908,16.06999969,8.539999962,13.03999996
47149,0.660000026,9.510000229,62.75999832,3.630000114,2.779999971,31.80999947,19.22999954,8.960000038,12.14999962
47165,0.839999974,5.78000021,57.52000046,2.380000114,1.75999999,32.06999969,17.52000046,6.71999979,13.77999973
47005,2.50999999,2.099999905,42.33000183,0.730000019,0.949999988,42.41999817,24.73999977,13.60999966,10.22000027
47129,3.150000095,2.230000019,44.43999863,0.400000006,0.610000014,40.90999985,24.53000069,14.98999977,9.25
47185,2.880000114,1.639999986,50.20999908,0.790000021,1.029999971,39.04000092,34.45999908,13.06999969,13.06000042
47121,2.289999962,1.24000001,43.65000153,0.639999986,0.569999993,36.75,33.18000031,16.65999985,9.520000458
47059,3.130000114,2.109999895,51.11999893,1.320000052,1.019999981,37.45999908,31.95999908,12.06000042,10.56999969
47147,2.680000067,8.619999886,58.40999985,2.50999999,2.660000086,38.97999954,21.20999908,7.28000021,11.77999973
47033,5.96999979,14.36999989,47.08000183,3.910000086,5.460000038,37.25,27.64999962,15.40999985,10.15999985
47013,1.120000005,0.300000012,39.09000015,0.75999999,0.670000017,35.50999832,22.59000015,20.52000046,12.65999985
47039,2.730000019,3.470000029,44.20000076,1.649999976,1.950000048,39.93000031,28.37999916,13.14999962,10.5
47101,2.460000038,1.450000048,44.43999863,1,1.200000048,40.20000076,28.39999962,12.30000019,9.710000038
47177,4.960000038,3.160000086,49.68000031,3.720000029,4.920000076,39.27000046,30.69000053,14.90999985,12.68999958
47053,2.119999886,19.71999931,48.29999924,0.829999983,1.120000005,39.29999924,35.41999817,10.39000034,10.71000004
47089,1.519999981,2.319999933,51.38999939,1.529999971,1.330000043,35.68999863,23.34000015,12.13000011,11.94999981
47171,0.860000014,0.07,43.91999817,1.409999967,1.940000057,35.93000031,26.46999931,11.25,8.300000191
47127,4.010000229,2.720000029,53.04999924,0.959999979,0.779999971,39.95999908,28.12999916,7.940000057,10.31999969
47047,2.650000095,35.95000076,48.86000061,0.720000029,1.029999971,34.93000031,16.29999924,11.72000027,12.02000046
47137,3.849999905,0.100000001,51,0.280000001,0.829999983,39.43999863,25.40999985,12.78999996,13.28999996
47063,1.070000052,4.119999886,49.75999832,5.300000191,5.679999828,33.02000046,36.04000092,12.17000008,12.10000038
47093,0.280000001,8.630000114,53.99000168,2.5,1.25999999,27.19000053,10.56999969,12.35000038,13.81999969
47003,4.449999809,8.479999542,56.70999908,6.360000134,7.480000019,38.97000122,33.59999847,10.60999966,10.97000027
47049,4.840000153,0.109999999,40.58000183,0.370000005,0.540000021,37.13999939,24.73999977,21.69000053,12.76000023
47163,0.620000005,1.889999986,47.86999893,1.25999999,0.709999979,32.99000168,21.47999954,11.51000023,14.75
47161,2.920000076,1.289999962,45.56999969,1.669999957,1,42.04999924,18.93000031,11.53999996,9.479999542
47143,1.590000033,2.039999962,47.09999847,1.309999943,1.669999957,34.20000076,36.95000076,12.81999969,10.22000027
47001,0.50999999,3.880000114,48.20000076,1.950000048,1.100000024,32.84999847,15.09000015,12.22999954,11.48999977
47035,2.799999952,0.129999995,44.79999924,1.889999986,1.230000019,35.59000015,19.30999947,13.92000008,13.76000023
47025,2.890000105,0.75,43.06999969,0.870000005,0.639999986,34.49000168,28.98999977,20.78000069,10.18000031
47153,2.130000114,0.189999998,48.77999878,1.159999967,0.819999993,38.52999878,29.95000076,13.80000019,10.93000031
47043,1.730000019,4.579999924,54.77999878,0.74000001,1.120000005,39.75999832,19.38999939,8.550000191,12.48999977
47175,3.809999943,0.129999995,53.79000092,0.159999996,0.330000013,42.43000031,40.04000092,13.22999954,8.06000042
47015,4.300000191,1.460000038,52.88000107,0.850000024,1.220000029,43.20000076,28.57999992,10.89000034,11.84000015
47087,3.710000038,0.150000006,46.27000046,1.580000043,0.810000002,38.83000183,30.94000053,17.95999908,7.53000021
47009,0.920000017,2.910000086,52.84000015,1.539999962,1.059999943,34.47000122,18.43000031,8.760000229,12.17000008
47183,2.630000114,6.949999809,49.63000107,2.019999981,1.149999976,35.81999969,29.95000076,15.51000023,10.84000015
47011,1.340000033,3.99000001,53.08000183,2.220000029,2.069999933,29.27000046,28.86000061,11.07999992,10.30000019
47027,4.28000021,1.440000057,46.84999847,1.100000024,1.350000024,38.56999969,33.45999908,15.53999996,10.51000023
47145,1.120000005,2.710000038,47.20000076,1.220000029,0.689999998,36.09999847,20.32999992,11.93999958,11.89999962
47019,0.860000014,1,48.93999863,0.790000021,0.889999986,33.52000046,19.55999947,14.90999985,12.52999973
47041,4.340000153,1.429999948,50.68999863,2.700000048,3.630000114,37.52000046,30.18000031,15.21000004,9.789999962
47037,0.170000002,25.92000008,58.06999969,6.949999809,4.579999924,24.64999962,9.31000042,11.18999958,10.94999981
47017,1.99000001,10.35000038,47.15999985,1.110000014,1.309999943,38.36000061,33.22000122,12.38000011,9.840000153
47083,3.359999895,3.309999943,43.84000015,1.610000014,1.25,41.18000031,29.37999916,15.27999973,8.130000114
47135,3.279999971,1.700000048,45.95000076,0.479999989,0.800000012,38.31999969,35.56999969,13.90999985,8.640000343
47169,6.230000019,11.35000038,49.93000031,1.649999976,1.519999981,35.18000031,25.55999947,11.44999981,11.34000015
47095,7.670000076,31.19000053,44.70999908,0.540000021,1.370000005,35.34000015,20.27000046,18.23999977,10.53999996
47031,2.390000105,3.589999914,50.16999817,2.299999952,2.190000057,32.88999939,24.28000069,12.63000011,11.68999958
47073,1.429999948,1.549999952,45.31999969,0.680000007,0.779999971,39.63000107,35.02999878,13.60999966,11.01000023
47119,1.350000024,14.25,55.16999817,2.079999924,3.25999999,36.34999847,27.12999916,8.909999847,11.89000034
47151,1.350000024,0.090000004,39.90999985,0.439999998,0.569999993,38.08000183,31.87999916,19.07999992,12.18999958
47117,3.74000001,7.769999981,54.90999985,1.399999976,2.869999886,41.20999908,40.75,8.859999657,10.43000031
47103,3.660000086,7.349999905,51.81000137,0.889999986,1.019999981,36.65999985,27.21999931,10.77999973,13.26000023
47077,1.529999971,8,51.81000137,0.680000007,0.970000029,39.81999969,33.18000031,10.89000034,11.89000034
47133,3.190000057,0.280000001,48.34999847,0.529999971,0.689999998,37.84999847,30.01000023,13.35000038,11.51000023
47075,4.610000134,51.04999924,50.72999954,1.679999948,2.650000095,37.47999954,30.76000023,15.97999954,8.989999771
47085,1.669999957,2.940000057,48.84000015,0.930000007,0.829999983,43.22000122,30.05999947,9.109999657,11.22000027
47057,4.300000191,0.319999993,45.58000183,1.080000043,1.090000033,37.15000153,31.27000046,15.82999992,11.17000008
47181,3.890000105,6.800000191,43.33000183,0.389999986,0.839999974,37.99000168,28.05999947,14.17000008,9.970000267
47097,3.130000114,34.08000183,48.20999908,0.720000029,1.159999967,38.20000076,37.16999817,14.88000011,8.020000458
47065,0.25999999,20.13999939,54.16999817,3.019999981,1.779999971,27.18000031,16.57999992,10.43999958,10.71000004
47123,3.559999943,2.269999981,46.91999817,1.169999957,1.75999999,37.20000076,36.75,13.25,10.18999958
47189,0.75,6.260000229,62,1.419999957,1.269999981,33.93000031,16.42000008,5.309999943,11.61999989
47109,1.779999971,6.230000019,47.61999893,0.949999988,0.930000007,40.22999954,35.27999878,13.36999989,11.25
47157,0.219999999,48.56000137,55.63000107,3.829999924,2.599999905,26.18000031,10.27999973,13.07999992,11.44999981
47113,0.50999999,32.45999908,55.91999817,2.25999999,1.710000038,30.80999947,21.09000015,12.13000011,12.68999958
46049,31.44000053,0.079999998,49.27999878,2.00999999,0.230000004,34.11000061,2.410000086,18.88999939,9.359999657
46073,22.62999916,0,50.93999863,0.349999994,0.310000002,40.58000183,9.739999771,21.88999939,13.52999973
46099,1.370000005,1.50999999,69.08999634,4.070000172,2.150000095,30.76000023,12.22999954,6.869999886,12.42000008
46033,11.18000031,0.270000011,56.70000076,1.090000033,1.50999999,33.22000122,6.539999962,8.640000343,10
46129,14.05000019,0.029999999,50.70999908,0.649999976,0.600000024,36.75999832,1.519999981,16.44000053,11.06000042
46011,5.739999771,0.310000002,68.97000122,2.309999943,0.879999995,28.27000046,20.84000015,16.42000008,9.989999771
46017,20.09000015,0.100000001,32.13999939,0.389999986,0.889999986,33.65000153,2.769999981,53.83000183,6.46999979
46039,16.90999985,0.090000004,58.95000076,0.670000017,0.75999999,42.20999908,19.65999985,7.78000021,8.010000229
46115,20.62999916,0.209999993,53.08000183,0.579999983,0.389999986,38.84999847,4.329999924,11.59000015,10.07999992
46127,6.519999981,0.330000013,64.44000244,2.440000057,1.25999999,32.75999832,25.88999939,4.420000076,9.840000153
46025,27.84000015,0.07,49.24000168,0.819999993,0.479999989,39.81000137,9.989999771,11.39000034,7.010000229
46085,26.23999977,0.079999998,54.27000046,0.560000002,0.460000008,40.83000183,1.24000001,21.09000015,9.81000042
46135,4.840000153,1.159999967,63.33000183,1.549999952,1.820000052,34,18.35000038,9.479999542,13.81999969
46035,5.559999943,0.270000011,59.81999969,1,0.689999998,33.88999939,15,11.57999992,14.13000011
46071,19.27000046,0.029999999,43.97000122,0.889999986,0.409999996,34.29999924,1.149999976,33.33000183,8.899999619
46119,29.72999954,0,57.16999817,0.769999981,0.769999981,38.11999893,1.909999967,10.59000015,11.43999958
46043,26.56999969,0.059999999,51.5,0.400000006,0.379999995,28.63999939,7.210000038,13.22000027,8.079999924
46109,14.10999966,0.100000001,54.08000183,0.75999999,0.629999995,37.25,5.070000172,18.96999931,11.02999973
46007,19.05999947,0.280000001,49.95999908,0.360000014,2.00999999,27.73999977,2.099999905,35.91999817,11.78999996
46111,20.12999916,0.039999999,62.22999954,0.600000024,1.00999999,38.86999893,12.07999992,11.43000031,11.18999958
46097,19.77000046,0.519999981,55.88999939,0.379999995,0.620000005,40.45999908,14.60999966,9.789999962,7.230000019
46053,24.02000046,0.039999999,49.77000046,0.670000017,0.860000014,38.93999863,1.879999995,17.62000084,12.26000023
46047,10.10000038,0.319999993,50.16999817,0.550000012,1.74000001,34.36999893,3.380000114,12.67000008,9.409999847
46093,6.389999866,1.480000019,60.77999878,1.429999948,2.099999905,33.74000168,7.25,8.470000267,14.15999985
46079,6.199999809,0.200000003,61.09000015,0.889999986,0.790000021,36.56000137,17.5,10.43000031,12.39000034
46063,51.09999847,0.300000012,59.70999908,0.519999981,1.629999995,34.34999847,0.730000019,19.88999939,6.75
46117,13.06999969,0.180000007,75.05000305,0.689999998,0.430000007,34.93999863,1.350000024,6.929999828,12.18999958
46103,1.980000019,0.850000024,62.63000107,2.140000105,2.640000105,29.30999947,9.18999958,10.39999962,14.30000019
46137,19.59000015,0,39.83000183,0.400000006,0.99000001,35.72999954,0.74000001,44.29999924,9.569999695
46091,23.40999985,0.090000004,51.97999954,0.680000007,0.75999999,33.40000153,14.35000038,11.02000046,7.849999905
46095,29.29999924,0,46.31999969,0.430000007,1.679999948,34.45000076,0.25999999,31.87999916,7.550000191
46045,19.73999977,0.07,55.16999817,1.00999999,0.479999989,33.31000137,6.070000172,12.23999977,11.89000034
46021,29.82999992,0,51.90000153,0.449999988,0.219999999,33.33000183,7.519999981,13.85000038,8.350000381
46061,18.20999908,0,58.49000168,0.50999999,0.100000001,36.18999863,11.80000019,13.35999966,9.890000343
46029,4.869999886,0.140000001,65.04000092,1.230000019,1.059999943,38.11000061,22.01000023,8.550000191,13.73999977
46023,19.14999962,0.129999995,51.34000015,0.779999971,1.889999986,34.59999847,2.160000086,23.18000031,11
46105,29.15999985,0.150000006,53.63999939,1.309999943,0.74000001,37.13999939,8.56000042,15.64999962,8.619999886
46075,26.31999969,0,58.22999954,0,0.340000004,39.45999908,1.710000038,12.72000027,15.72999954
46121,8.350000381,0.090000004,49.02999878,0.560000002,1.519999981,31.27000046,1.799999952,42.15999985,6.659999847
46055,24.05999947,0,57.43000031,0.959999979,0.589999974,40.61999893,7.730000019,11.13000011,12.28999996
46069,28.80999947,0.119999997,54.95000076,0.300000012,0.479999989,36.70000076,1.399999976,11.18999958,5.579999924
46081,4.309999943,0.230000004,55.43999863,1.220000029,1.820000052,31.64999962,5.650000095,14.56000042,12.47000027
46067,19.76000023,0.090000004,49.5,0.709999979,0.519999981,29.30999947,10.64999962,10.96000004,11.31999969
46015,15.75,0.25999999,58.81000137,0.449999988,0.479999989,31.64999962,2.920000076,10.93000031,11.72000027
46107,21.21999931,0,52.93000031,0.519999981,0.189999998,37.33000183,4.489999771,10.26000023,12.23999977
46065,4.039999962,0.189999998,66.69999695,1.269999981,1.220000029,27.54000092,1.49000001,7.449999809,12.47999954
46019,14.47000027,0.100000001,58.52000046,1.179999948,2.930000067,37.04999924,6.340000153,10.56999969,12.68000031
46027,4.889999866,1,57.34999847,2.569999933,0.889999986,23.10000038,8.529999733,24,11.76000023
46009,17.29000092,0.620000005,53.95000076,0.74000001,0.579999983,36.15000153,13.05000019,10.64999962,9.680000305
46089,30.25,0,43.50999832,0.829999983,0.209999993,27.54000092,5.96999979,21.37000084,8.909999847
46003,23.97999954,0.289999992,58.18000031,1.5,2.089999914,35.99000168,6.079999924,9.859999657,9.680000305
46005,8.850000381,0.689999998,58.29999924,1.159999967,0.910000026,34.81999969,12.73999977,10.71000004,9.399999619
46013,5.610000134,0.280000001,62.63000107,0.629999995,0.670000017,31.57999992,11.30000019,9.470000267,13.68000031
46057,14.56000042,0.129999995,54.33000183,0.850000024,0.629999995,42.74000168,17.07999992,8.319999695,11.15999985
46051,12.72999954,0.01,55.59999847,1.070000052,0.550000012,42.59999847,9.380000114,9.75,10.35999966
46101,11.68999958,0.289999992,63.45999908,1.360000014,0.75999999,36.54000092,13.10999966,8.119999886,7.989999771
46031,21.06999969,0.100000001,42.13999939,0.289999992,2.130000114,37.88999939,2.24000001,37.45000076,3.849999905
46123,23.32999992,0.029999999,53.70000076,0.370000005,0.860000014,38.88000107,1.059999943,19.79000092,11.77999973
46059,29.13999939,0.029999999,56.47999954,1.019999981,0.289999992,38.13999939,3.079999924,8.779999733,8.529999733
46087,15.38000011,0.050000001,57.95000076,0.720000029,0.769999981,38.66999817,11.23999977,7.340000153,10.59000015
46113,1.960000038,0.079999998,35.24000168,0.629999995,1.419999957,26.38999939,0.810000002,46.31999969,5.769999981
46083,3.309999943,0.340000004,69.44000244,1.120000005,0.699999988,30.84000015,12.47999954,3.569999933,13.14999962
46125,14.85999966,0.150000006,58.34000015,0.449999988,0.409999996,37.25,10.05000019,6,10.64000034
46077,17.47999954,0.050000001,50.11000061,0.579999983,0.689999998,41.88999939,18.92000008,7.78000021,8.279999733
46037,18.92000008,0.129999995,49.88000107,0.939999998,0.379999995,38.33000183,13.36999989,13.71000004,8.739999771
46041,9.760000229,0.029999999,52.74000168,0.569999993,0.850000024,32.18999863,2.220000029,31.04999924,9.199999809
45015,0.610000014,26.62999916,54.97000122,3.109999895,2.75999999,34.31999969,15.43000031,9.729999542,12.43000031
45007,0.550000012,16.59000015,52.81999969,1.519999981,1.110000014,32.61999893,28.37000084,10.18000031,11.71000004
45021,0.699999988,20.55999947,51.63999939,1.350000024,2.079999924,36.66999817,35.72000122,12.27999973,10.55000019
45079,0.340000004,45.15999985,57.31999969,3.940000057,2.720000029,22.84000015,8.640000343,12.32999992,10.77999973
45035,0.910000026,25.07999992,55.86000061,2.789999962,1.789999962,29.68000031,15.10999966,8.090000153,12.44999981
45067,2.630000114,56.34999847,47.75,1.440000057,1.789999962,38.5,29.60000038,18.48999977,10.90999985
45075,2.279999971,60.86000061,47.34000015,1.00999999,0.959999979,31.54999924,22.55999947,18.5,11.92000008
45087,1.220000029,31.04999924,50.56000137,0.620000005,0.670000017,36.40000153,37.84000015,11.94999981,9.670000076
45073,1.389999986,8.380000114,49.86999893,2.410000086,2.359999895,33.20000076,30.45000076,8.850000381,10.68999958
45055,2.170000076,26.29000092,55.72999954,1.649999976,1.679999948,35.47999954,23.62999916,10.65999985,12.11999989
45089,3.869999886,66.26000214,45.02000046,0.460000008,0.730000019,35.13999939,26.11000061,24.23999977,9.779999733
45047,0.74000001,31.73999977,52.52999878,2.779999971,2.869999886,29.75,31,12.46000004,10.92000008
45083,0.479999989,20.79000092,54.47999954,3.700000048,2.789999962,29.94000053,27.65999985,10.78999996,11.90999985
45027,3.559999943,53.13999939,45.88000107,1.25,1.720000029,34.50999832,24.53000069,20.38999939,11.89000034
45013,0.899999976,23.97999954,47.52000046,6.28000021,6.789999962,24.17000008,4.510000229,9.68999958,13.47999954
45061,4.809999943,63.56000137,47.18999863,2.079999924,1.309999943,35.13999939,28.72999954,18.54999924,9.239999771
45049,3.430000067,55.66999817,47.79000092,0.74000001,2.559999943,37.75999832,22.02000046,18.55999947,10.52000046
45039,2.109999895,59.09000015,52.79000092,0.469999999,1.070000052,35.72999954,26.5,16.40999985,8.770000458
45053,1.50999999,52.68999863,52.70999908,5.440000057,5.75,35.93999863,10.02999973,17.76000023,13.56999969
45011,1.720000029,42.54999924,48.20999908,0.550000012,1.389999986,34.74000168,27.28000069,16.90999985,10.01000023
45063,0.610000014,12.63000011,59.40000153,2.910000086,1.919999957,29.45999908,11.31000042,8.050000191,11.52000046
45019,0.540000021,34.49000168,54.18999863,3.589999914,2.400000095,22.95000076,6.760000229,14.53999996,12.60000038
45069,3.089999914,50.72999954,48.09000015,0.600000024,0.709999979,35,38.52999878,17.96999931,9.75
45065,1.830000043,53.88000107,41.68000031,0.589999974,0.860000014,30.51000023,28.23999977,16.30999947,10.43999958
45091,0.569999993,19.15999985,57.43999863,2.420000076,1.960000038,28.48999977,21.45000076,9.140000343,12.10000038
45059,0.980000019,26.22999954,52.5,1.559999943,1.940000057,34.97999954,34.45000076,12.14000034,12
45029,2.869999886,42.18000031,44.91999817,1.179999948,1.440000057,36.95000076,14.59000015,18,11.60000038
45077,0.649999976,6.820000172,54.75999832,2.859999895,1.700000048,30.76000023,24.85000038,14.47999954,10.47000027
45009,2.75999999,62.5,40.54000092,0.920000017,0.709999979,28.31999969,22.70999908,24.86000061,11.44999981
45005,4.820000172,71,42.72000122,1.429999948,1.610000014,31.21999931,28.05999947,29.52000046,13.81000042
45043,2.700000048,38.61000061,49.54000092,2.170000076,1.649999976,30.23999977,17.71999931,14.13000011,12.31999969
45037,2.670000076,41.50999832,50.06999969,1.269999981,2.049999952,35.40000153,22.56999969,13.03999996,10.78999996
45051,1.039999962,15.5,55.52999878,3.970000029,2.569999933,32.20000076,7.070000172,10.72999954,15.67000008
45081,4.889999866,29.98999977,52.22000122,5.940000057,7.300000191,38.56000137,30.10000038,12.85999966,10.55000019
45033,3.539999962,45.34999847,49.27999878,1.00999999,1.75,33.63000107,29.20999908,19.17000008,10.98999977
45025,2.549999952,33.22000122,48.02000046,1.610000014,2.269999981,34.54999924,33.58000183,17.59000015,12.34000015
45017,3.480000019,48.68999863,49.97999954,0.970000029,1.399999976,35.36999893,21.35000038,14.05000019,10.44999981
45001,1.419999957,30.29000092,51.41999817,1.019999981,0.829999983,35.93999863,39.40999985,11.14999962,9.409999847
45071,3.799999952,33.11999893,51.72000122,3.480000019,4.25,33.50999832,25.55999947,14.60000038,11.02999973
45023,1.289999962,38.65000153,52.06000137,0.839999974,0.75,36.11999893,32.13000107,12.71000004,10.10999966
45057,0.959999979,26.86000061,54.84000015,1.350000024,1.590000033,35.65000153,32.40000153,10.52000046,12.69999981
45003,1.330000043,25.55999947,51.56999969,2.279999971,2.119999886,31.75,17.53000069,11.75,11.21000004
45041,1.25999999,39.34000015,52.27999878,1.779999971,1.100000024,30.87999916,17.62999916,13.72000027,12.26000023
45031,2.25999999,41.70000076,50.74000168,0.870000005,0.980000019,32.52999878,25.71999931,17.10000038,11.65999985
45085,1.289999962,46.68000031,49.86999893,2.049999952,1.830000043,29.62999916,23.70999908,13.42000008,11.97999954
45045,0.349999994,18.29999924,55.84000015,4.849999905,3.75999999,26.29999924,21.46999931,9.270000458,12.34000015
44003,0.310000002,0.930000007,58.97999954,4.849999905,1.690000057,31.11000061,16.45999908,5.659999847,13.36999989
44009,1.480000019,0.920000017,59.65999985,4.199999809,1.440000057,25.97999954,12.85000038,7.460000038,11.61999989
44001,0.460000008,0.689999998,56.06000137,10.05000019,1.129999995,23.45999908,14.02000046,5.230000019,10.22999954
44005,0.860000014,3.730000019,56.68999863,4.929999828,2.819999933,24.12000084,9.170000076,6.429999828,11.17000008
44007,0.189999998,6.550000191,53.15000153,15.55000019,13.39000034,28.06999969,18.48999977,13.18000031,12.06999969
42021,0.850000024,2.829999924,43.75,1.269999981,0.889999986,47.36000061,11.47000027,11.68000031,12.94999981
42003,0.109999999,12.40999985,51.43000031,3.769999981,0.870000005,33.86000061,9.039999962,10.34000015,11.90999985
42001,3.190000057,1.210000038,58.00999832,3.430000067,3.640000105,43.81000137,22.60000038,6.53000021,11.64999962
42061,3.49000001,5.139999866,49.56999969,0.75,1.149999976,47.29999924,21.62999916,10.23999977,9.800000191
42039,3.049999952,1.590000033,48.81000137,1.090000033,0.589999974,48.18000031,26.28000069,11.48999977,11.06999969
42045,0.170000002,14.52000046,54.68999863,6.650000095,1.519999981,33.04999924,9.899999619,7.070000172,11.22000027
42035,2.420000076,0.519999981,49.79999924,0.930000007,0.540000021,48.00999832,24.5,14.18999958,12.72999954
42073,1.129999995,3.609999895,46.91999817,1.330000043,0.560000002,45.65000153,16.92000008,10.65999985,13.31000042
42093,3,1.00999999,50.65999985,2.230000019,0.920000017,42.08000183,16.95999908,6.900000095,9.399999619
42117,4.5,0.600000024,49.68000031,1.049999952,0.519999981,44.63000107,23.95999908,12.68000031,12.19999981
42009,4.170000076,0.360000014,47.72999954,0.579999983,0.529999971,50.68999863,22.40999985,9.220000267,12.77000046
42089,0.349999994,6.019999981,53.13999939,5.820000172,6.630000114,38.65999985,13,8.409999847,14.72999954
42131,2.819999933,0.529999971,51.41999817,1.220000029,0.670000017,45.27000046,18.80999947,8.729999542,12.76000023
42083,1.440000057,1.870000005,51.59000015,1.370000005,1.059999943,47.90999985,28.40999985,11.85999966,9.510000229
42133,0.899999976,3.690000057,58.90999985,2.170000076,2.960000038,41.56999969,23.92000008,5.96999979,12.35999966
42049,0.930000007,6.130000114,53.97000122,2.74000001,2.180000067,41.72999954,23.76000023,11.19999981,12.10000038
42051,0.970000029,3.50999999,42.68999863,0.560000002,0.379999995,47.86000061,14.78999996,16.20999908,15.15999985
42099,2.700000048,0.430000007,57.61000061,0.930000007,0.689999998,49.54999924,12.05000019,6.21999979,11.92000008
42085,1.480000019,5.25,49.13000107,1.629999995,0.670000017,45.18000031,20.13999939,10.18999958,13.36999989
42033,1.470000029,1.49000001,47.52999878,0.670000017,0.560000002,50.99000168,18.57999992,10.94999981,14.96000004
42037,1.679999948,0.800000012,51.79000092,1.419999957,0.949999988,46.38999939,24.11000061,13.46000004,12.02999973
42059,1.389999986,3.900000095,42.06000137,0.660000026,0.879999995,47.56000137,8.93999958,14.64999962,12.07999992
42053,3.880000114,2.220000029,39.04000092,0.569999993,1.210000038,53.25,19.78000069,13.18000031,12.61999989
42017,0.370000005,3.25999999,59.47000122,5.929999828,2.339999914,32.22999954,15.52000046,4.090000153,13.31000042
42011,1.679999948,3.690000057,55.40999985,4.289999962,9.729999542,39.36999893,24.10000038,8.270000458,12.05000019
42047,1.210000038,0.150000006,53.29999924,1.100000024,0.400000006,49.52999878,43.97999954,6.289999962,9.199999809
42107,1.129999995,2.089999914,46.15999985,1,1.110000014,48.27999878,25.96999931,8.180000305,12.27000046
42057,4.010000229,0.660000026,53.45999908,0.680000007,0.360000014,48.31999969,26.95000076,8.850000381,10.35999966
